,id,device,version,description,port
12929,30143,Linker ,2.04,2,80.0
12930,30152,Linker ,2.04,0,80.0
12931,30153,Linker ,2.04,2,80.0
12932,30157,WordPress Plugin Download Manager Free & Pro ,2.58,5,80.0
12933,30158,WordPress Plugin Download Manager Free & Pro ,2.58,5,80.0
12934,30161,Atom Photoblog ,1.01,5,80.0
12935,30162,WMSCMS ,2.0,2,80.0
12936,30166,WordPress Core ,2.2,2,80.0
12937,30168,vBSupport ,2.0,0,80.0
12938,30170,Beehive Forum ,0.71,2,80.0
12939,30171,JFFNms ,0.83,0,80.0
12940,30172,JFFNms ,0.83,2,80.0
12941,30173,JFFNms ,0.83,5,80.0
12942,30174,JFFNms ,0.83,5,80.0
12943,30175,bbPress ,0.81,5,80.0
12944,30177,PlaySms ,0.992,2,80.0
12945,30190,Joomla! Component Letterman Subscriber Module ,1.24,2,80.0
12946,30197,WSPortal ,1.0,0,80.0
12947,30200,PHP Hosting Biller ,1.0,2,80.0
12948,30201,Fuzzylime ,1.0,2,80.0
12949,30212,vBulletin ,5.0,0,80.0
12950,30213,eFront ,3.614,2,80.0
12951,30217,SquirrelMail G/PGP Encryption Plugin ,2.0,3,80.0
12952,30220,PHPAccounts ,0.5,3,80.0
12953,30221,PHPAccounts ,0.5,0,80.0
12954,30223,NetClassifieds ,1.97,5,80.0
12955,30225,eNdonesia ,8.4,0,80.0
12956,30226,eNdonesia ,8.4,0,80.0
12957,30227,eNdonesia ,8.4,3,80.0
12958,30230,MyNews ,0.1,0,80.0
12959,30232,Calendarix ,0.7201,2,80.0
12960,30234,Calendarix ,0.7201,0,80.0
12961,30235,Calendarix ,0.7201,0,80.0
12962,30238,Cythosia ,2.0,0,80.0
12963,30246,WHMCompleteSolution (WHMCS) ,4.0,5,80.0
12964,30249,Papoo ,1.03,5,80.0
12965,30253,ETicket ,1.55,2,80.0
12966,30259,Claroline ,1.83,2,80.0
12967,30261,Moodle ,1.71,2,80.0
12968,30262,Moodle ,1.71,5,80.0
12969,30277,Maia Mailguard ,1.02,3,80.0
12970,30283,SquirrelMail G/PGP Encryption Plugin ,2.0,0,80.0
12971,30290,Maia Mailguard ,1.02,5,80.0
12972,30293,Helma ,1.53,2,80.0
12973,30294,Inmostore ,4.0,0,80.0
12974,30299,ActiveWeb Contentserver CMS ,5.6293,5,80.0
12975,30301,Dating Gold ,3.05,3,80.0
12976,30302,Dating Gold ,3.05,3,80.0
12977,30303,Dating Gold ,3.05,3,80.0
12978,30310,Piwigo CMS ,2.53,5,80.0
12979,30312,Citadel WebCit ,7.02,2,80.0
12980,30317,Insanely Simple Blog ,0.4,0,80.0
12981,30318,Insanely Simple Blog ,0.4,2,80.0
12982,30320,GeoBlog MOD_,1.0,5,80.0
12983,30321,GeoBlog MOD_,1.0,5,80.0
12984,30323,UseBB ,1.07,5,80.0
12985,30324,UseBB ,1.07,5,80.0
12986,30329,Gitlab ,6.0,2,80.0
12987,30333,PHMe ,0.02,3,80.0
12988,30356,Wallpaper Script ,3.5008,2,80.0
12989,30357,iScripts MultiCart ,2.4,2,80.0
12990,30364,Falcon Series One ,1.43,0,80.0
12991,30365,Penny Auction ,5.0,0,80.0
12992,30366,Alstrasoft Video Share Enterprise ,4.0,5,80.0
12993,30367,Alstrasoft Sms Text Messaging Enterprise ,2.0,2,80.0
12994,30368,Alstrasoft Sms Text Messaging Enterprise ,2.0,2,80.0
12995,30369,Alstrasoft Affiliate Network Pro ,8.0,2,80.0
12996,30370,Alstrasoft Affiliate Network Pro ,8.0,2,80.0
12997,30371,Alstrasoft Affiliate Network Pro ,8.0,0,80.0
12998,30378,Webbler CMS ,3.13,2,80.0
12999,30379,Webbler CMS ,3.13,5,80.0
13000,30380,cPanel ,10.91,2,80.0
13001,30383,Vikingboard ,0.12,2,80.0
13002,30384,Vikingboard ,0.12,2,80.0
13003,30385,Vikingboard ,0.12,2,80.0
13004,30386,Vikingboard ,0.12,2,80.0
13005,30387,Vikingboard ,0.12,5,80.0
13006,30388,Vikingboard ,0.12,5,80.0
13007,30389,iFoto ,1.0,5,80.0
13008,30390,BSM Store Dependent Forums ,1.02,0,80.0
13009,30391,PHPHostBot ,1.05,3,80.0
13010,30395,PHP ,5.21,5,80.0
13011,30396,Ditto Forensic FieldStation ,2013.0,5,80.0
13012,30398,InstantCMS ,1.103,0,80.0
13013,30401,T,1.0,4,80.0
13014,30403,Thatware ,0.46,5,80.0
13015,30405,Bandersnatch ,0.4,5,80.0
13016,30408,Jenkins ,1.5230000000000001,0,80.0
13017,30409,Jenkins ,1.5230000000000001,5,80.0
13018,30429,My Web Doc ,2000.0,3,80.0
13019,30433,IT!CMS ,0.2,5,80.0
13020,30434,IT!CMS ,0.2,5,80.0
13021,30435,IT!CMS ,0.2,5,80.0
13022,30436,Global Centre Aplomb Poll ,1.1,3,80.0
13023,30437,Global Centre Aplomb Poll ,1.1,3,80.0
13024,30438,Global Centre Aplomb Poll ,1.1,3,80.0
13025,30442,Global Centre Aplomb Poll ,1.1,2,80.0
13026,30443,WordPress Theme Persuasion ,2.0,3,80.0
13027,30445,Joomla! Component Tour de France Pool ,1.01,3,80.0
13028,30448,Lanius CMS ,1.214,0,80.0
13029,30449,Lanius CMS ,1.214,0,80.0
13030,30450,Lanius CMS ,1.214,0,80.0
13031,30452,J! Reactions ,1.81,3,80.0
13032,30453,snif ,1.52,2,80.0
13033,30456,snif ,1.52,3,80.0
13034,30457,snif ,1.52,3,80.0
13035,30459,Proverbs Web Calendar ,1.1,3,80.0
13036,30463,Coppermine Photo Gallery ,1.3,3,80.0
13037,30465,Coppermine Photo Gallery ,1.3,5,80.0
13038,30466,File Uploader ,1.1,3,80.0
13039,30467,File Uploader ,1.1,3,80.0
13040,30478,PHP MBB CMS ,4.0,5,80.0
13041,30479,Shoutbox ,1.0,3,80.0
13042,30480,Bilder Galerie ,1.0,3,80.0
13043,30481,Web News ,1.1,3,80.0
13044,30482,Web News ,1.1,3,80.0
13045,30483,Web News ,1.1,3,80.0
13046,30486,Lib,2.0,3,80.0
13047,30487,Lib,2.0,5,80.0
13048,30488,Haudenschilt Family Connections ,0.8,5,80.0
13049,30489,Openads (PHPAdsNew) < ,2.08,5,80.0
13050,30492,SkilMatch Systems JobLister,3.0,0,80.0
13051,30501,Systeme de vote pour site Web ,1.0,3,80.0
13052,30504,Olate Download ,3.41,3,80.0
13053,30509,Dalai Forum ,1.1,3,80.0
13054,30510,Dalai Forum ,1.1,3,80.0
13055,30511,Gurur Haber ,2.0,0,80.0
13056,30515,Gurur Haber ,2.0,2,80.0
13057,30516,Gurur Haber ,2.0,5,80.0
13058,30518,Ripe Website Manager ,0.8,0,80.0
13059,30520,WordPress Core ,1.07,2,80.0
13060,30525,Arcadem ,2.01,3,80.0
13061,30531,AutoIndex PHP Script ,2.21,2,80.0
13062,30533,AutoIndex PHP Script ,2.21,0,80.0
13063,30534,PHPGedView ,4.1,2,80.0
13064,30539,ACG News ,1.0,0,80.0
13065,30553,Toms Gästebuch ,1.0,2,80.0
13066,30554,Toms Gästebuch ,1.0,2,80.0
13067,30555,MKPortal ,1.0,5,80.0
13068,30556,Claroline ,1.0,3,80.0
13069,30557,Claroline ,1.0,2,80.0
13070,30558,Claroline ,1.0,2,80.0
13071,30559,Claroline ,1.0,2,80.0
13072,30560,212Cafe WebBoard ,6.3,0,80.0
13073,30568,Pulsewiki And Pawfaliki ,0.51,3,80.0
13074,30570,Toms Gastebuch ,1.0,2,80.0
13075,30572,PHPMyQuote ,0.2,0,80.0
13076,30573,PHPMyQuote ,0.2,3,80.0
13077,30575,BOINC ,5.102,2,80.0
13078,30576,BOINC ,5.102,2,80.0
13079,30577,SWSoft Plesk ,8.2,0,80.0
13080,30581,Add a link ,4.0,5,80.0
13081,30583,Add a link ,4.0,5,80.0
13082,30588,ewire Payment Client ,1.6,0,80.0
13083,30594,Coppermine Photo Gallery ,1.412,2,80.0
13084,30595,Coppermine Photo Gallery ,1.412,3,80.0
13085,30596,b,1.0,2,80.0
13086,30601,Vigile CMS ,1.8,2,80.0
13087,30602,WordPress Core ,2.0,5,80.0
13088,30603,XCMS ,1.1,0,80.0
13089,30607,bcoos ,1.01,0,80.0
13090,30614,bcoos ,1.01,0,80.0
13091,30615,SimpGB ,1.462,2,80.0
13092,30616,SimpGB ,1.462,2,80.0
13093,30617,SimpNews ,2.4130000000000003,2,80.0
13094,30618,SimpNews ,2.4130000000000003,2,80.0
13095,30623,SimpNews ,2.4130000000000003,5,80.0
13096,30632,DRBGuestbook ,1.113,2,80.0
13097,30633,Uebimiau Webmail ,2.7,2,80.0
13098,30634,Content Builder ,0.75,3,80.0
13099,30637,WordPress Plugin Google FeedBurner FeedSmith ,2.2,2,80.0
13100,30638,GForge ,4.6,2,80.0
13101,30640,MODx ,0.961,2,80.0
13102,30641,AfterLogic MailBee WebMail Pro ,3.0,2,80.0
13103,30642,AfterLogic MailBee WebMail Pro ,3.0,2,80.0
13104,30647,SNewsCMS ,2.1,2,80.0
13105,30651,SNewsCMS ,2.1,5,80.0
13106,30653,phpMyAdmin ,2.1109999999999998,2,80.0
13107,30654,ActiveKB NX ,2.6,2,80.0
13108,30655,Joomla! Component Search ,1.013,2,80.0
13109,30656,BoastMachine ,2.8,3,80.0
13110,30657,BoastMachine ,2.8,2,80.0
13111,30658,BoastMachine ,2.8,3,80.0
13112,30659,Nucleus CMS ,3.01,2,80.0
13113,30660,Scott Manktelow Design Stride ,1.0,0,80.0
13114,30662,Scott Manktelow Design Stride ,1.0,0,80.0
13115,30663,Linkliste ,1.2,3,80.0
13116,30664,Scott Manktelow Design Stride ,1.0,0,80.0
13117,30682,SiteBar ,3.38,3,80.0
13118,30683,SiteBar ,3.38,0,80.0
13119,30684,SiteBar ,3.38,2,80.0
13120,30685,SiteBar ,3.38,2,80.0
13121,30686,SiteBar ,3.38,2,80.0
13122,30689,Taboada Macronews ,1.0,0,80.0
13123,30691,Alcatel Lucent Omnivista ,4760.0,2,80.0
13124,30693,SocketKB ,1.15,2,80.0
13125,30694,Socketmail ,2.21,2,80.0
13126,30695,rNote ,0.97,2,80.0
13127,30697,ReloadCMS ,1.25,3,80.0
13128,30698,Flatnuke,3.0,5,80.0
13129,30699,Hackish ,1.1,2,80.0
13130,30700,deeemm CMS (dmcms) ,0.7,0,80.0
13131,30701,Jeebles Technology Jeebles Directory ,2.96,3,80.0
13132,30703,Jeebles Technology Jeebles Directory ,2.96,3,80.0
13133,30707,PHPbasic basicFramework ,1.0,3,80.0
13134,30712,PHPbasic basicFramework ,1.0,5,80.0
13135,30715,WordPress Core ,2.3,5,80.0
13136,30716,WordPress Core ,2.3,5,80.0
13137,30717,WordPress Core ,2.3,2,80.0
13138,30718,Saxon ,5.4,2,80.0
13139,30719,Saxon ,5.4,0,80.0
13140,30731,Synergiser ,1.2,3,80.0
13141,30732,CONTENTCustomizer ,3.1,5,80.0
13142,30733,phpMyAdmin ,2.1109999999999998,2,80.0
13143,30734,Helios Calendar ,1.1,2,80.0
13144,30735,PHP Helpdesk ,0.616,3,80.0
13145,30737,Galmeta Post ,0.2,3,80.0
13146,30738,Galmeta Post ,0.2,5,80.0
13147,30739,Galmeta Post ,0.2,2,80.0
13148,30741,easyGB ,2.11,3,80.0
13149,30745,easyGB ,2.11,2,80.0
13150,30746,easyGB ,2.11,1,80.0
13151,30748,XOOPS ,2.0171,0,80.0
13152,30750,XOOPS ,2.0171,0,80.0
13153,30751,Miro Broadcast Machine ,0.99,2,80.0
13154,30753,AutoIndex PHP Script ,2.22,1,80.0
13155,30754,AutoIndex PHP Script ,2.22,2,80.0
13156,30757,X,7.0,2,80.0
13157,30758,X,7.0,2,80.0
13158,30760,PHP ,5.25,1,80.0
13159,30762,X,7.0,5,80.0
13160,30764,CONTENTCustomizer ,3.1,5,80.0
13161,30774,Liferay Portal ,4.1,2,80.0
13162,30786,Middle School Homework Page ,1.3,5,80.0
13163,30787,vTiger CRM ,5.4,3,80.0
13164,30790,Middle School Homework Page ,1.3,5,80.0
13165,30792,Underground CMS ,1.0,5,80.0
13166,30799,My Web Doc ,2000.0,0,80.0
13167,30801,Bandersnatch ,0.4,2,80.0
13168,30803,cPanel ,10.91,5,80.0
13169,30804,VBTube ,1.1,2,80.0
13170,30806,PHPSlideShow ,0.99,2,80.0
13171,30810,Proverbs Web Calendar ,1.1,0,80.0
13172,30811,SimpleGallery ,0.13,2,80.0
13173,30813,FMDeluxe ,2.1,2,80.0
13174,30815,Tilde ,4.0,2,80.0
13175,30817,Liferay Portal ,4.31,5,80.0
13176,30820,p.mapper ,3.2,3,80.0
13177,30821,p.mapper ,3.2,3,80.0
13178,30822,BEA AquaLogic Interaction ,6.0,5,80.0
13179,30823,bcoos ,1.01,0,80.0
13180,30824,bcoos ,1.01,0,80.0
13181,30826,Ossigeno CMS ,2.2,3,80.0
13182,30827,Ossigeno CMS ,2.2,3,80.0
13183,30828,Ossigeno CMS ,2.2,3,80.0
13184,30829,Ossigeno CMS ,2.2,3,80.0
13185,30830,Ossigeno CMS ,2.2,3,80.0
13186,30831,Ossigeno CMS ,2.2,5,80.0
13187,30836,bcoos ,1.01,0,80.0
13188,30846,phpMyChat ,0.145,2,80.0
13189,30847,phpMyChat ,0.145,2,80.0
13190,30848,Joomla! Component Content ,1.5,0,80.0
13191,30849,Joomla! Component com_search ,1.5,0,80.0
13192,30851,VisualShapers EZContents ,1.45,3,80.0
13193,30852,Kayako SupportSuite ,3.032,2,80.0
13194,30853,OpenNewsletter ,2.5,2,80.0
13195,30854,wwwstats ,3.21,0,80.0
13196,30857,webSPELL ,4.12,2,80.0
13197,30858,webSPELL ,4.12,2,80.0
13198,30859,SquirrelMail G/PGP Encryption Plugin ,2.0,5,80.0
13199,30861,SquirrelMail G/PGP Encryption Plugin ,2.0,5,80.0
13200,30862,SquirrelMail G/PGP Encryption Plugin ,2.0,5,80.0
13201,30863,SquirrelMail G/PGP Encryption Plugin ,2.0,5,80.0
13202,30864,SquirrelMail G/PGP Encryption Plugin ,2.0,5,80.0
13203,30865,DomPHP ,0.83,5,80.0
13204,30872,DomPHP ,0.83,0,80.0
13205,30873,My Web Doc ,2000.0,5,80.0
13206,30874,My Web Doc ,2000.0,5,80.0
13207,30875,My Web Doc ,2000.0,5,80.0
13208,30876,Falcon Series One ,1.43,5,80.0
13209,30877,Roundcube Webmail ,0.1,5,80.0
13210,30878,Bitweaver ,1.0,2,80.0
13211,30879,Bitweaver ,1.0,2,80.0
13212,30880,Bitweaver ,1.0,0,80.0
13213,30881,Bitweaver ,1.0,0,80.0
13214,30884,XOOPS ,2.25,2,80.0
13215,30886,MKPortal ,1.1,0,80.0
13216,30887,phPay ,2.21,3,80.0
13217,30888,phpRPG ,0.8,5,80.0
13218,30889,WordPress Core ,2.31,5,80.0
13219,30890,Black Sheep Web Software Form Tools ,1.5,3,80.0
13220,30891,Flyspray ,0.99,2,80.0
13221,30892,Neuron News ,1.0,0,80.0
13222,30893,Neuron News ,1.0,5,80.0
13223,30899,Mambo ,4.62,2,80.0
13224,30909,Auto Classifieds Script ,2.0,2,80.0
13225,30910,Auto Classifieds Script ,2.0,5,80.0
13226,30911,PHPJabbers Appointment Scheduler ,2.0,5,80.0
13227,30912,PHPJabbers Appointment Scheduler ,2.0,5,80.0
13228,30913,PHPJabbers Event Booking Calendar ,2.0,5,80.0
13229,30916,Burden ,1.8,5,80.0
13230,30917,Horizon QCMS ,4.0,5,80.0
13231,30918,iDevSpot iSupport ,1.8,3,80.0
13232,30921,MRBS ,1.2,0,80.0
13233,30923,MyBlog ,1.0,3,80.0
13234,30924,Dokeos ,1.0,2,80.0
13235,30925,Dokeos ,1.0,2,80.0
13236,30926,Dokeos ,1.0,2,80.0
13237,30927,Agares Media ThemeSiteScript ,1.0,3,80.0
13238,30928,PDFlib ,7.02,3,80.0
13239,30929,Agares Media ThemeSiteScript ,1.0,0,80.0
13240,30930,Agares Media ThemeSiteScript ,1.0,0,80.0
13241,30931,Agares Media ThemeSiteScript ,1.0,2,80.0
13242,30932,Agares Media ThemeSiteScript ,1.0,2,80.0
13243,30937,Limbo CMS ,1.04,2,80.0
13244,30945,Limbo CMS ,1.04,2,80.0
13245,30946,Collabtive ,1.1,0,80.0
13246,30947,Collabtive ,1.1,0,80.0
13247,30948,OpenBiblio ,0.0,2,80.0
13248,30949,OpenBiblio ,0.0,2,80.0
13249,30950,PHPJabbers Pet Listing Script ,1.0,5,80.0
13250,30951,OpenBiblio ,0.0,2,80.0
13251,30952,PHPJabbers Property Listing Script ,2.0,2,80.0
13252,30953,PHPJabbers Vacation Packages Listing ,2.0,5,80.0
13253,30954,PHPJabbers Hotel Booking System ,3.0,5,80.0
13254,30955,PHPJabbers Vacation Rental Script ,3.0,5,80.0
13255,30957,PHCDownload ,1.1,0,80.0
13256,30958,PHCDownload ,1.1,2,80.0
13257,30959,PHCDownload ,1.1,2,80.0
13258,30960,CustomCMS ,3.1,0,80.0
13259,30961,MatPo.de Kontakt Formular ,1.4,3,80.0
13260,30962,MatPo.de Kontakt Formular ,1.4,2,80.0
13261,30964,LiveCart ,1.01,2,80.0
13262,30965,LiveCart ,1.01,2,80.0
13263,30966,LiveCart ,1.01,2,80.0
13264,30967,LiveCart ,1.01,2,80.0
13265,30968,MODx ,0.961,0,80.0
13266,30969,MODx ,0.961,3,80.0
13267,30976,MyPHP Forum ,3.0,0,80.0
13268,30977,WordPress Core ,2.23,5,80.0
13269,30978,WordPress Core ,2.23,5,80.0
13270,30979,WordPress Core ,2.23,5,80.0
13271,30980,AwesomeTemplateEngine ,1.0,2,80.0
13272,30981,AwesomeTemplateEngine ,1.0,5,80.0
13273,30982,Nucleus CMS ,3.01,0,80.0
13274,30983,ExpressionEngine ,1.21,2,80.0
13275,30984,eTicket ,1.55,2,80.0
13276,30987,NetRisk ,1.97,3,80.0
13277,30988,Rotabanner Local ,2.0,2,80.0
13278,30992,Strawberry ,1.11,0,80.0
13279,30994,eTicket ,1.5519999999999998,2,80.0
13280,30995,eTicket ,1.5519999999999998,2,80.0
13281,30996,eTicket ,1.5519999999999998,0,80.0
13282,30997,eTicket ,1.5519999999999998,0,80.0
13283,31000,eTicket ,1.5519999999999998,3,80.0
13284,31001,IceWarp Mail Server ,9.11,2,80.0
13285,31003,Omegasoft Insel ,7.0,5,80.0
13286,31008,Joomla! Component SMF Forum ,1.14,2,80.0
13287,31009,Joomla! Component SMF Forum ,1.14,5,80.0
13288,31011,Members Area System ,1.7,3,80.0
13289,31015,BloofoxCMS ,0.5,5,80.0
13290,31020,Moodle ,1.83,2,80.0
13291,31022,PHP Running Management ,1.02,2,80.0
13292,31027,pMachine Pro ,2.41,2,80.0
13293,31028,pMachine Pro ,2.41,0,80.0
13294,31029,pMachine Pro ,2.41,5,80.0
13295,31030,MODx ,0.961,5,80.0
13296,31034,MyBB ,1.21,0,80.0
13297,31035,Clever Copy ,3.0,0,80.0
13298,31037,phpAutoVideo ,2.21,3,80.0
13299,31038,phpAutoVideo ,2.21,2,80.0
13300,31041,BloofoxCMS ,0.3,5,80.0
13301,31044,Singapore ,0.10099999999999999,2,80.0
13302,31045,Small Axe Weblog ,0.31,3,80.0
13303,31048,PacerCMS ,0.6,0,80.0
13304,31049,DeluxeBB ,1.1,2,80.0
13305,31053,PHP ,5.25,5,80.0
13306,31061,Fonality trixbox ,2.42,2,80.0
13307,31062,Fonality trixbox ,2.42,2,80.0
13308,31063,WebCalendar ,1.16,2,80.0
13309,31064,WebCalendar ,1.16,2,80.0
13310,31065,F,5.0,5,80.0
13311,31066,Mambo Module MOStlyCE ,2.4,2,80.0
13312,31067,ClanSphere ,2007.44,3,80.0
13313,31068,Mambo Module MOStlyCE ,2.4,3,80.0
13314,31069,eTicket ,1.56,5,80.0
13315,31074,Nucleus CMS ,3.22,2,80.0
13316,31075,AmpJuke ,0.7,2,80.0
13317,31077,AmpJuke ,0.7,0,80.0
13318,31079,webSPELL ,4.12,2,80.0
13319,31080,webSPELL ,4.12,0,80.0
13320,31082,Liferay Enterprise Portal ,4.36,5,80.0
13321,31083,Nilson's Blogger ,0.11,3,80.0
13322,31084,Archimede Net ,2000.0,5,80.0
13323,31085,Doodle,4.0,5,80.0
13324,31086,AfterLogic Pro and Lite ,7.111000000000001,2,80.0
13325,31091,Domain Trader ,2.0,2,80.0
13326,31092,Domain Trader ,2.0,5,80.0
13327,31093,Domain Trader ,2.0,0,80.0
13328,31094,Domain Trader ,2.0,2,80.0
13329,31096,Domain Trader ,2.0,0,80.0
13330,31097,CruxCMS ,3.0,2,80.0
13331,31098,Simple OS CMS ,0.1,0,80.0
13332,31099,Simple OS CMS ,0.1,0,80.0
13333,31101,Simple OS CMS ,0.1,2,80.0
13334,31107,Portail Web PHP ,2.51,5,80.0
13335,31108,Portail Web PHP ,2.51,3,80.0
13336,31109,Portail Web PHP ,2.51,3,80.0
13337,31110,Portail Web PHP ,2.51,3,80.0
13338,31111,Download Management ,1.0,5,80.0
13339,31112,DevTracker Module For bcoos ,1.111,5,80.0
13340,31115,MyNews ,1.6,2,80.0
13341,31116,Pagetool ,1.07,2,80.0
13342,31120,MODx ,0.96,2,80.0
13343,31121,Joomla! / Mambo Component com_sermon ,0.2,0,80.0
13344,31124,Calimero.CMS ,3.3,2,80.0
13345,31125,Joovili ,2.1,3,80.0
13346,31126,S,9.0,5,80.0
13347,31129,Managed Workplace Service Center ,4.0,5,80.0
13348,31131,Managed Workplace Service Center ,4.0,5,80.0
13349,31134,VWar ,1.5,0,80.0
13350,31135,VWar ,1.5,5,80.0
13351,31137,Joomla! / Mambo Component com_comments ,0.585,0,80.0
13352,31140,iTechClassifieds ,3.0306,0,80.0
13353,31141,godontologico ,5.0,0,80.0
13354,31142,godontologico ,5.0,5,80.0
13355,31143,godontologico ,5.0,0,80.0
13356,31144,mySeatXT ,0.2134,0,80.0
13357,31145,mySeatXT ,0.2134,0,80.0
13358,31146,Cells Blog ,3.3,2,80.0
13359,31147,Cells Blog ,3.3,5,80.0
13360,31154,Cells Blog ,3.3,0,80.0
13361,31155,Cells Blog ,3.3,0,80.0
13362,31156,Cacti ,0.87,0,80.0
13363,31157,Cacti ,0.87,2,80.0
13364,31158,Cacti ,0.87,2,80.0
13365,31159,Cacti ,0.87,0,80.0
13366,31160,Cacti ,0.87,0,80.0
13367,31161,Cacti ,0.87,0,80.0
13368,31162,Cacti ,0.87,0,80.0
13369,31164,Prince Clan Chess Club ,0.8,0,80.0
13370,31173,pChart ,2.13,5,80.0
13371,31174,Joomla! Component Komento ,1.72,2,80.0
13372,31175,Joomla! Component JV Comment ,3.02,0,80.0
13373,31183,Skybluecanvas CMS ,1.1,5,80.0
13374,31192,Spyce ,2.13,0,80.0
13375,31193,Spyce ,2.13,0,80.0
13376,31194,Dokeos ,1.84,0,80.0
13377,31195,Dokeos ,1.84,0,80.0
13378,31196,Dokeos ,1.84,0,80.0
13379,31197,Dokeos ,1.84,2,80.0
13380,31198,Dokeos ,1.84,2,80.0
13381,31199,Dokeos ,1.84,0,80.0
13382,31200,Dokeos ,1.84,0,80.0
13383,31201,Dokeos ,1.84,3,80.0
13384,31202,PlutoStatus Locator ,1.0,3,80.0
13385,31206,PlutoStatus Locator ,1.0,0,80.0
13386,31207,PlutoStatus Locator ,1.0,0,80.0
13387,31208,PlutoStatus Locator ,1.0,0,80.0
13388,31209,PlutoStatus Locator ,1.0,0,80.0
13389,31210,Yellow Swordfish Simple Forum ,1.1,0,80.0
13390,31211,Yellow Swordfish Simple Forum ,1.7,0,80.0
13391,31212,Yellow Swordfish Simple Forum ,1.0,0,80.0
13392,31213,Yellow Swordfish Simple Forum ,1.0,0,80.0
13393,31214,Yellow Swordfish Simple Forum ,1.0,0,80.0
13394,31215,Yellow Swordfish Simple Forum ,1.0,0,80.0
13395,31216,Yellow Swordfish Simple Forum ,1.0,0,80.0
13396,31217,BanPro Dms ,1.0,3,80.0
13397,31224,Nortel Networks SRG V,16.0,0,80.0
13398,31225,RunCMS ,1.61,2,80.0
13399,31226,RunCMS ,1.61,0,80.0
13400,31227,Yellow Swordfish Simple Forum ,1.0,5,80.0
13401,31228,Yellow Swordfish Simple Forum ,1.0,0,80.0
13402,31229,ProjectPier ,0.8,0,80.0
13403,31230,ProjectPier ,0.8,5,80.0
13404,31235,Jinzora ,2.75,2,80.0
13405,31236,Jinzora ,2.75,2,80.0
13406,31237,Jinzora ,2.75,2,80.0
13407,31238,Jinzora ,2.75,2,80.0
13408,31239,Google Hack Honeypot File Upload Manager ,1.3,3,80.0
13409,31240,SmarterTools SmarterMail ,4.3,0,80.0
13410,31241,SmarterTools SmarterMail ,4.3,0,80.0
13411,31242,Facile Forms ,1.0,0,80.0
13412,31243,Facile Forms ,1.0,0,80.0
13413,31244,Facile Forms ,1.0,0,80.0
13414,31245,Facile Forms ,1.0,0,80.0
13415,31246,Facile Forms ,1.0,0,80.0
13416,31247,Facile Forms ,1.0,0,80.0
13417,31248,Facile Forms ,1.0,0,80.0
13418,31249,Facile Forms ,1.0,0,80.0
13419,31250,Facile Forms ,1.0,0,80.0
13420,31251,Facile Forms ,1.0,0,80.0
13421,31252,Facile Forms ,1.0,0,80.0
13422,31256,LinPHA ,1.34,5,80.0
13423,31262,ManageEngine Support Center Plus ,7916.0,5,80.0
13424,31263,pfSense ,2.1,5,80.0
13425,31264,PHP ,5.25,5,80.0
13426,31265,Spyce ,2.13,2,80.0
13427,31266,Spyce ,2.13,2,80.0
13428,31267,Spyce ,2.13,2,80.0
13429,31268,Spyce ,2.13,2,80.0
13430,31269,Spyce ,2.13,2,80.0
13431,31270,Spyce ,2.13,5,80.0
13432,31272,Skybluecanvas CMS ,1.1,0,80.0
13433,31273,Skybluecanvas CMS ,1.1,0,80.0
13434,31274,Skybluecanvas CMS ,1.1,0,80.0
13435,31277,Eagle Software Aeries Student Information System ,3.722,0,80.0
13436,31278,Eagle Software Aeries Student Information System ,3.722,0,80.0
13437,31280,Eagle Software Aeries Student Information System ,3.722,0,80.0
13438,31281,Eagle Software Aeries Student Information System ,3.722,0,80.0
13439,31282,XOOPS Tiny Event ,1.01,0,80.0
13440,31283,XOOPS Tiny Event ,1.01,0,80.0
13441,31284,XOOPS Tiny Event ,1.01,0,80.0
13442,31287,XOOPS Tiny Event ,1.01,0,80.0
13443,31288,XOOPS Tiny Event ,1.01,0,80.0
13444,31289,XOOPS Tiny Event ,1.01,0,80.0
13445,31290,AuraCMS ,2.2,0,80.0
13446,31291,AuraCMS ,2.2,0,80.0
13447,31292,AuraCMS ,2.2,0,80.0
13448,31293,Gary's Cookbook ,3.0,0,80.0
13449,31294,Gary's Cookbook ,3.0,0,80.0
13450,31295,Joomla! / Mambo Component com_wines ,1.0,0,80.0
13451,31296,Galore Simple Shop ,3.1,0,80.0
13452,31297,Galore Simple Shop ,3.1,0,80.0
13453,31303,Galore Simple Shop ,3.1,0,80.0
13454,31304,Plume CMS ,1.22,2,80.0
13455,31315,XRms ,1.992,2,80.0
13456,31317,NetOffice Dwins ,1.3,3,80.0
13457,31318,Centreon ,1.423,3,80.0
13458,31319,Simple PHP Scripts Gallery ,0.0,2,80.0
13459,31320,PHPMyTourney ,2.0,3,80.0
13460,31321,Heathco Software h,2.0,5,80.0
13461,31322,Heathco Software h,2.0,0,80.0
13462,31324,KC Wiki ,1.0,3,80.0
13463,31325,KC Wiki ,1.0,3,80.0
13464,31326,Flyspray ,0.99,0,80.0
13465,31328,TorrentTrader ,1.08,0,80.0
13466,31331,LinPHA ,1.34,0,80.0
13467,31332,LinPHA ,1.34,0,80.0
13468,31335,MG,2.0,2,80.0
13469,31337,WebCT ,4.15,0,80.0
13470,31339,WebCT ,4.15,0,80.0
13471,31341,Yap Blog ,1.1,3,80.0
